STATE,COUNTY,FIPS,NAICS2017,NAICS2017_LABEL,est_beds,est_patients
36,11,36011,6233,Continuing care retirement communities and assisted living facilities for the elderly,180,147
36,13,36013,6233,Continuing care retirement communities and assisted living facilities for the elderly,515,420
36,15,36015,6233,Continuing care retirement communities and assisted living facilities for the elderly,253,206
36,17,36017,6233,Continuing care retirement communities and assisted living facilities for the elderly,58,47
36,19,36019,6233,Continuing care retirement communities and assisted living facilities for the elderly,177,144
36,21,36021,6233,Continuing care retirement communities and assisted living facilities for the elderly,75,61
36,23,36023,6233,Continuing care retirement communities and assisted living facilities for the elderly,142,116
36,27,36027,6233,Continuing care retirement communities and assisted living facilities for the elderly,501,408
36,29,36029,6233,Continuing care retirement communities and assisted living facilities for the elderly,3407,2776
36,31,36031,6233,Continuing care retirement communities and assisted living facilities for the elderly,159,130
36,33,36033,6233,Continuing care retirement communities and assisted living facilities for the elderly,71,58
36,37,36037,6233,Continuing care retirement communities and assisted living facilities for the elderly,251,204
36,39,36039,6233,Continuing care retirement communities and assisted living facilities for the elderly,94,77
36,43,36043,6233,Continuing care retirement communities and assisted living facilities for the elderly,128,104
36,47,36047,6233,Continuing care retirement communities and assisted living facilities for the elderly,1270,1035
36,53,36053,6233,Continuing care retirement communities and assisted living facilities for the elderly,74,60
36,55,36055,6233,Continuing care retirement communities and assisted living facilities for the elderly,3147,2564
36,57,36057,6233,Continuing care retirement communities and assisted living facilities for the elderly,143,116
36,59,36059,6233,Continuing care retirement communities and assisted living facilities for the elderly,3683,3000
36,61,36061,6233,Continuing care retirement communities and assisted living facilities for the elderly,1109,903
36,63,36063,6233,Continuing care retirement communities and assisted living facilities for the elderly,1071,873
36,65,36065,6233,Continuing care retirement communities and assisted living facilities for the elderly,502,409
36,67,36067,6233,Continuing care retirement communities and assisted living facilities for the elderly,1809,1474
36,69,36069,6233,Continuing care retirement communities and assisted living facilities for the elderly,227,185
36,71,36071,6233,Continuing care retirement communities and assisted living facilities for the elderly,289,235
36,73,36073,6233,Continuing care retirement communities and assisted living facilities for the elderly,51,42
36,75,36075,6233,Continuing care retirement communities and assisted living facilities for the elderly,202,165
36,77,36077,6233,Continuing care retirement communities and assisted living facilities for the elderly,187,152
36,81,36081,6233,Continuing care retirement communities and assisted living facilities for the elderly,1327,1081
36,83,36083,6233,Continuing care retirement communities and assisted living facilities for the elderly,327,266
36,85,36085,6233,Continuing care retirement communities and assisted living facilities for the elderly,566,461
36,87,36087,6233,Continuing care retirement communities and assisted living facilities for the elderly,751,612
36,89,36089,6233,Continuing care retirement communities and assisted living facilities for the elderly,67,55
36,91,36091,6233,Continuing care retirement communities and assisted living facilities for the elderly,643,524
36,93,36093,6233,Continuing care retirement communities and assisted living facilities for the elderly,615,501
36,101,36101,6233,Continuing care retirement communities and assisted living facilities for the elderly,120,98
36,103,36103,6233,Continuing care retirement communities and assisted living facilities for the elderly,4234,3449
36,105,36105,6233,Continuing care retirement communities and assisted living facilities for the elderly,80,65
36,109,36109,6233,Continuing care retirement communities and assisted living facilities for the elderly,527,429
36,111,36111,6233,Continuing care retirement communities and assisted living facilities for the elderly,510,415
36,113,36113,6233,Continuing care retirement communities and assisted living facilities for the elderly,208,169
36,115,36115,6233,Continuing care retirement communities and assisted living facilities for the elderly,27,22
36,119,36119,6233,Continuing care retirement communities and assisted living facilities for the elderly,4085,3328
37,1,37001,6233,Continuing care retirement communities and assisted living facilities for the elderly,847,690
37,13,37013,6233,Continuing care retirement communities and assisted living facilities for the elderly,85,69
37,19,37019,6233,Continuing care retirement communities and assisted living facilities for the elderly,158,129
37,21,37021,6233,Continuing care retirement communities and assisted living facilities for the elderly,1346,1097
37,23,37023,6233,Continuing care retirement communities and assisted living facilities for the elderly,128,104
37,25,37025,6233,Continuing care retirement communities and assisted living facilities for the elderly,404,329
37,27,37027,6233,Continuing care retirement communities and assisted living facilities for the elderly,113,92
37,31,37031,6233,Continuing care retirement communities and assisted living facilities for the elderly,124,101
37,33,37033,6233,Continuing care retirement communities and assisted living facilities for the elderly,53,43
37,35,37035,6233,Continuing care retirement communities and assisted living facilities for the elderly,1961,1598
37,37,37037,6233,Continuing care retirement communities and assisted living facilities for the elderly,741,604
37,41,37041,6233,Continuing care retirement communities and assisted living facilities for the elderly,66,54
37,45,37045,6233,Continuing care retirement communities and assisted living facilities for the elderly,209,170
37,49,37049,6233,Continuing care retirement communities and assisted living facilities for the elderly,234,191
37,51,37051,6233,Continuing care retirement communities and assisted living facilities for the elderly,432,352
37,57,37057,6233,Continuing care retirement communities and assisted living facilities for the elderly,582,474
37,61,37061,6233,Continuing care retirement communities and assisted living facilities for the elderly,92,75
37,63,37063,6233,Continuing care retirement communities and assisted living facilities for the elderly,1359,1107
37,65,37065,6233,Continuing care retirement communities and assisted living facilities for the elderly,441,359
37,67,37067,6233,Continuing care retirement communities and assisted living facilities for the elderly,2304,1877
37,69,37069,6233,Continuing care retirement communities and assisted living facilities for the elderly,58,47
37,71,37071,6233,Continuing care retirement communities and assisted living facilities for the elderly,779,635
37,77,37077,6233,Continuing care retirement communities and assisted living facilities for the elderly,143,116
37,81,37081,6233,Continuing care retirement communities and assisted living facilities for the elderly,2634,2146
37,85,37085,6233,Continuing care retirement communities and assisted living facilities for the elderly,191,156
37,87,37087,6233,Continuing care retirement communities and assisted living facilities for the elderly,108,88
37,89,37089,6233,Continuing care retirement communities and assisted living facilities for the elderly,806,657
37,91,37091,6233,Continuing care retirement communities and assisted living facilities for the elderly,86,70
37,97,37097,6233,Continuing care retirement communities and assisted living facilities for the elderly,783,638
37,101,37101,6233,Continuing care retirement communities and assisted living facilities for the elderly,177,144
37,105,37105,6233,Continuing care retirement communities and assisted living facilities for the elderly,169,138
37,107,37107,6233,Continuing care retirement communities and assisted living facilities for the elderly,179,146
37,109,37109,6233,Continuing care retirement communities and assisted living facilities for the elderly,158,129
37,111,37111,6233,Continuing care retirement communities and assisted living facilities for the elderly,109,89
37,117,37117,6233,Continuing care retirement communities and assisted living facilities for the elderly,115,94
37,119,37119,6233,Continuing care retirement communities and assisted living facilities for the elderly,3926,3198
37,123,37123,6233,Continuing care retirement communities and assisted living facilities for the elderly,92,75
37,125,37125,6233,Continuing care retirement communities and assisted living facilities for the elderly,1053,858
37,127,37127,6233,Continuing care retirement communities and assisted living facilities for the elderly,146,119
37,129,37129,6233,Continuing care retirement communities and assisted living facilities for the elderly,509,415
37,133,37133,6233,Continuing care retirement communities and assisted living facilities for the elderly,110,90
37,135,37135,6233,Continuing care retirement communities and assisted living facilities for the elderly,601,490
37,139,37139,6233,Continuing care retirement communities and assisted living facilities for the elderly,123,100
37,141,37141,6233,Continuing care retirement communities and assisted living facilities for the elderly,26,21
37,145,37145,6233,Continuing care retirement communities and assisted living facilities for the elderly,147,120
37,147,37147,6233,Continuing care retirement communities and assisted living facilities for the elderly,509,415
37,149,37149,6233,Continuing care retirement communities and assisted living facilities for the elderly,376,306
37,151,37151,6233,Continuing care retirement communities and assisted living facilities for the elderly,390,318
37,155,37155,6233,Continuing care retirement communities and assisted living facilities for the elderly,252,205
37,157,37157,6233,Continuing care retirement communities and assisted living facilities for the elderly,276,225
37,159,37159,6233,Continuing care retirement communities and assisted living facilities for the elderly,275,224
37,161,37161,6233,Continuing care retirement communities and assisted living facilities for the elderly,126,103
37,167,37167,6233,Continuing care retirement communities and assisted living facilities for the elderly,302,246
37,169,37169,6233,Continuing care retirement communities and assisted living facilities for the elderly,212,173
37,171,37171,6233,Continuing care retirement communities and assisted living facilities for the elderly,293,239
37,175,37175,6233,Continuing care retirement communities and assisted living facilities for the elderly,243,198
37,179,37179,6233,Continuing care retirement communities and assisted living facilities for the elderly,297,242
37,183,37183,6233,Continuing care retirement communities and assisted living facilities for the elderly,3983,3245
37,191,37191,6233,Continuing care retirement communities and assisted living facilities for the elderly,265,216
37,195,37195,6233,Continuing care retirement communities and assisted living facilities for the elderly,290,236
38,15,38015,6233,Continuing care retirement communities and assisted living facilities for the elderly,955,778
38,17,38017,6233,Continuing care retirement communities and assisted living facilities for the elderly,1922,1566
38,21,38021,6233,Continuing care retirement communities and assisted living facilities for the elderly,153,125
38,35,38035,6233,Continuing care retirement communities and assisted living facilities for the elderly,828,675
38,59,38059,6233,Continuing care retirement communities and assisted living facilities for the elderly,203,165
38,71,38071,6233,Continuing care retirement communities and assisted living facilities for the elderly,150,122
38,77,38077,6233,Continuing care retirement communities and assisted living facilities for the elderly,108,88
38,89,38089,6233,Continuing care retirement communities and assisted living facilities for the elderly,238,194
38,93,38093,6233,Continuing care retirement communities and assisted living facilities for the elderly,167,136
38,101,38101,6233,Continuing care retirement communities and assisted living facilities for the elderly,477,389
39,3,39003,6233,Continuing care retirement communities and assisted living facilities for the elderly,550,448
39,5,39005,6233,Continuing care retirement communities and assisted living facilities for the elderly,477,389
39,7,39007,6233,Continuing care retirement communities and assisted living facilities for the elderly,120,98
39,15,39015,6233,Continuing care retirement communities and assisted living facilities for the elderly,16,13
39,17,39017,6233,Continuing care retirement communities and assisted living facilities for the elderly,1632,1330
39,23,39023,6233,Continuing care retirement communities and assisted living facilities for the elderly,1136,925
39,25,39025,6233,Continuing care retirement communities and assisted living facilities for the elderly,588,479
39,29,39029,6233,Continuing care retirement communities and assisted living facilities for the elderly,255,208
39,33,39033,6233,Continuing care retirement communities and assisted living facilities for the elderly,125,102
39,35,39035,6233,Continuing care retirement communities and assisted living facilities for the elderly,5293,4312
39,37,39037,6233,Continuing care retirement communities and assisted living facilities for the elderly,467,380
39,41,39041,6233,Continuing care retirement communities and assisted living facilities for the elderly,580,473
39,43,39043,6233,Continuing care retirement communities and assisted living facilities for the elderly,113,92
39,45,39045,6233,Continuing care retirement communities and assisted living facilities for the elderly,550,448
39,49,39049,6233,Continuing care retirement communities and assisted living facilities for the elderly,5173,4214
39,55,39055,6233,Continuing care retirement communities and assisted living facilities for the elderly,330,269
39,57,39057,6233,Continuing care retirement communities and assisted living facilities for the elderly,808,658
39,59,39059,6233,Continuing care retirement communities and assisted living facilities for the elderly,181,147
39,61,39061,6233,Continuing care retirement communities and assisted living facilities for the elderly,5813,4736
39,63,39063,6233,Continuing care retirement communities and assisted living facilities for the elderly,369,301
39,77,39077,6233,Continuing care retirement communities and assisted living facilities for the elderly,39,32
39,81,39081,6233,Continuing care retirement communities and assisted living facilities for the elderly,32,26
39,85,39085,6233,Continuing care retirement communities and assisted living facilities for the elderly,1329,1083
39,87,39087,6233,Continuing care retirement communities and assisted living facilities for the elderly,103,84
39,89,39089,6233,Continuing care retirement communities and assisted living facilities for the elderly,546,445
39,93,39093,6233,Continuing care retirement communities and assisted living facilities for the elderly,900,733
39,95,39095,6233,Continuing care retirement communities and assisted living facilities for the elderly,1768,1440
39,97,39097,6233,Continuing care retirement communities and assisted living facilities for the elderly,64,52
39,99,39099,6233,Continuing care retirement communities and assisted living facilities for the elderly,1749,1425
39,101,39101,6233,Continuing care retirement communities and assisted living facilities for the elderly,191,156
39,103,39103,6233,Continuing care retirement communities and assisted living facilities for the elderly,964,785
39,107,39107,6233,Continuing care retirement communities and assisted living facilities for the elderly,201,164
39,109,39109,6233,Continuing care retirement communities and assisted living facilities for the elderly,179,146
39,113,39113,6233,Continuing care retirement communities and assisted living facilities for the elderly,3214,2618
39,119,39119,6233,Continuing care retirement communities and assisted living facilities for the elderly,248,202
39,123,39123,6233,Continuing care retirement communities and assisted living facilities for the elderly,91,74
39,125,39125,6233,Continuing care retirement communities and assisted living facilities for the elderly,227,185
39,129,39129,6233,Continuing care retirement communities and assisted living facilities for the elderly,70,57
39,133,39133,6233,Continuing care retirement communities and assisted living facilities for the elderly,628,512
39,139,39139,6233,Continuing care retirement communities and assisted living facilities for the elderly,341,278
39,141,39141,6233,Continuing care retirement communities and assisted living facilities for the elderly,289,235
39,143,39143,6233,Continuing care retirement communities and assisted living facilities for the elderly,315,257
39,145,39145,6233,Continuing care retirement communities and assisted living facilities for the elderly,406,331
39,147,39147,6233,Continuing care retirement communities and assisted living facilities for the elderly,126,103
39,151,39151,6233,Continuing care retirement communities and assisted living facilities for the elderly,2037,1659
39,153,39153,6233,Continuing care retirement communities and assisted living facilities for the elderly,3614,2944
39,155,39155,6233,Continuing care retirement communities and assisted living facilities for the elderly,473,385
39,157,39157,6233,Continuing care retirement communities and assisted living facilities for the elderly,581,473
39,165,39165,6233,Continuing care retirement communities and assisted living facilities for the elderly,1368,1114
39,167,39167,6233,Continuing care retirement communities and assisted living facilities for the elderly,222,181
39,169,39169,6233,Continuing care retirement communities and assisted living facilities for the elderly,456,371
39,173,39173,6233,Continuing care retirement communities and assisted living facilities for the elderly,653,532
40,17,40017,6233,Continuing care retirement communities and assisted living facilities for the elderly,381,310
40,27,40027,6233,Continuing care retirement communities and assisted living facilities for the elderly,906,738
40,31,40031,6233,Continuing care retirement communities and assisted living facilities for the elderly,229,187
40,47,40047,6233,Continuing care retirement communities and assisted living facilities for the elderly,605,493
40,71,40071,6233,Continuing care retirement communities and assisted living facilities for the elderly,203,165
40,109,40109,6233,Continuing care retirement communities and assisted living facilities for the elderly,3132,2552
40,119,40119,6233,Continuing care retirement communities and assisted living facilities for the elderly,264,215
40,125,40125,6233,Continuing care retirement communities and assisted living facilities for the elderly,61,50
40,131,40131,6233,Continuing care retirement communities and assisted living facilities for the elderly,120,98
40,137,40137,6233,Continuing care retirement communities and assisted living facilities for the elderly,134,109
40,143,40143,6233,Continuing care retirement communities and assisted living facilities for the elderly,3530,2876
40,147,40147,6233,Continuing care retirement communities and assisted living facilities for the elderly,236,192
41,1,41001,6233,Continuing care retirement communities and assisted living facilities for the elderly,58,47
41,3,41003,6233,Continuing care retirement communities and assisted living facilities for the elderly,358,292
41,5,41005,6233,Continuing care retirement communities and assisted living facilities for the elderly,3805,3100
41,7,41007,6233,Continuing care retirement communities and assisted living facilities for the elderly,198,161
41,9,41009,6233,Continuing care retirement communities and assisted living facilities for the elderly,167,136
41,11,41011,6233,Continuing care retirement communities and assisted living facilities for the elderly,409,333
41,13,41013,6233,Continuing care retirement communities and assisted living facilities for the elderly,67,55
41,15,41015,6233,Continuing care retirement communities and assisted living facilities for the elderly,256,209
41,17,41017,6233,Continuing care retirement communities and assisted living facilities for the elderly,932,759
41,19,41019,6233,Continuing care retirement communities and assisted living facilities for the elderly,593,483
41,23,41023,6233,Continuing care retirement communities and assisted living facilities for the elderly,34,28
41,25,41025,6233,Continuing care retirement communities and assisted living facilities for the elderly,44,36
41,27,41027,6233,Continuing care retirement communities and assisted living facilities for the elderly,132,108
41,29,41029,6233,Continuing care retirement communities and assisted living facilities for the elderly,2088,1701
41,31,41031,6233,Continuing care retirement communities and assisted living facilities for the elderly,133,108
41,33,41033,6233,Continuing care retirement communities and assisted living facilities for the elderly,561,457
41,35,41035,6233,Continuing care retirement communities and assisted living facilities for the elderly,232,189
41,39,41039,6233,Continuing care retirement communities and assisted living facilities for the elderly,2374,1934
41,41,41041,6233,Continuing care retirement communities and assisted living facilities for the elderly,246,200
41,43,41043,6233,Continuing care retirement communities and assisted living facilities for the elderly,991,807
41,45,41045,6233,Continuing care retirement communities and assisted living facilities for the elderly,170,138
41,47,41047,6233,Continuing care retirement communities and assisted living facilities for the elderly,2413,1966
41,51,41051,6233,Continuing care retirement communities and assisted living facilities for the elderly,4052,3301
41,53,41053,6233,Continuing care retirement communities and assisted living facilities for the elderly,637,519
41,57,41057,6233,Continuing care retirement communities and assisted living facilities for the elderly,27,22
41,59,41059,6233,Continuing care retirement communities and assisted living facilities for the elderly,431,351
41,61,41061,6233,Continuing care retirement communities and assisted living facilities for the elderly,91,74
41,65,41065,6233,Continuing care retirement communities and assisted living facilities for the elderly,206,168
41,67,41067,6233,Continuing care retirement communities and assisted living facilities for the elderly,3104,2529
41,71,41071,6233,Continuing care retirement communities and assisted living facilities for the elderly,891,726
42,1,42001,6233,Continuing care retirement communities and assisted living facilities for the elderly,918,748
42,3,42003,6233,Continuing care retirement communities and assisted living facilities for the elderly,5158,4202
42,5,42005,6233,Continuing care retirement communities and assisted living facilities for the elderly,108,88
42,7,42007,6233,Continuing care retirement communities and assisted living facilities for the elderly,353,288
42,9,42009,6233,Continuing care retirement communities and assisted living facilities for the elderly,101,82
42,11,42011,6233,Continuing care retirement communities and assisted living facilities for the elderly,927,755
42,13,42013,6233,Continuing care retirement communities and assisted living facilities for the elderly,739,602
42,15,42015,6233,Continuing care retirement communities and assisted living facilities for the elderly,56,46
42,17,42017,6233,Continuing care retirement communities and assisted living facilities for the elderly,4145,3377
42,19,42019,6233,Continuing care retirement communities and assisted living facilities for the elderly,1392,1134
42,21,42021,6233,Continuing care retirement communities and assisted living facilities for the elderly,450,367
42,25,42025,6233,Continuing care retirement communities and assisted living facilities for the elderly,53,43
42,27,42027,6233,Continuing care retirement communities and assisted living facilities for the elderly,765,623
42,29,42029,6233,Continuing care retirement communities and assisted living facilities for the elderly,2865,2334
42,31,42031,6233,Continuing care retirement communities and assisted living facilities for the elderly,90,73
42,33,42033,6233,Continuing care retirement communities and assisted living facilities for the elderly,406,331
42,35,42035,6233,Continuing care retirement communities and assisted living facilities for the elderly,44,36
42,37,42037,6233,Continuing care retirement communities and assisted living facilities for the elderly,62,51
42,39,42039,6233,Continuing care retirement communities and assisted living facilities for the elderly,610,497
42,41,42041,6233,Continuing care retirement communities and assisted living facilities for the elderly,1839,1498
42,43,42043,6233,Continuing care retirement communities and assisted living facilities for the elderly,1135,925
42,45,42045,6233,Continuing care retirement communities and assisted living facilities for the elderly,3440,2802
42,49,42049,6233,Continuing care retirement communities and assisted living facilities for the elderly,1268,1033
42,51,42051,6233,Continuing care retirement communities and assisted living facilities for the elderly,386,314
42,55,42055,6233,Continuing care retirement communities and assisted living facilities for the elderly,1066,868
42,63,42063,6233,Continuing care retirement communities and assisted living facilities for the elderly,358,292
42,65,42065,6233,Continuing care retirement communities and assisted living facilities for the elderly,245,200
42,69,42069,6233,Continuing care retirement communities and assisted living facilities for the elderly,674,549
42,71,42071,6233,Continuing care retirement communities and assisted living facilities for the elderly,6407,5220
42,73,42073,6233,Continuing care retirement communities and assisted living facilities for the elderly,230,187
42,75,42075,6233,Continuing care retirement communities and assisted living facilities for the elderly,1053,858
42,77,42077,6233,Continuing care retirement communities and assisted living facilities for the elderly,1300,1059
42,79,42079,6233,Continuing care retirement communities and assisted living facilities for the elderly,802,653
42,81,42081,6233,Continuing care retirement communities and assisted living facilities for the elderly,507,413
42,85,42085,6233,Continuing care retirement communities and assisted living facilities for the elderly,843,687
42,87,42087,6233,Continuing care retirement communities and assisted living facilities for the elderly,480,391
42,89,42089,6233,Continuing care retirement communities and assisted living facilities for the elderly,251,204
42,91,42091,6233,Continuing care retirement communities and assisted living facilities for the elderly,6494,5291
42,95,42095,6233,Continuing care retirement communities and assisted living facilities for the elderly,1674,1364
42,97,42097,6233,Continuing care retirement communities and assisted living facilities for the elderly,298,243
42,101,42101,6233,Continuing care retirement communities and assisted living facilities for the elderly,2499,2036
42,107,42107,6233,Continuing care retirement communities and assisted living facilities for the elderly,257,209
42,111,42111,6233,Continuing care retirement communities and assisted living facilities for the elderly,344,280
42,117,42117,6233,Continuing care retirement communities and assisted living facilities for the elderly,29,24
42,119,42119,6233,Continuing care retirement communities and assisted living facilities for the elderly,251,204
42,121,42121,6233,Continuing care retirement communities and assisted living facilities for the elderly,236,192
42,123,42123,6233,Continuing care retirement communities and assisted living facilities for the elderly,141,115
42,125,42125,6233,Continuing care retirement communities and assisted living facilities for the elderly,505,411
42,129,42129,6233,Continuing care retirement communities and assisted living facilities for the elderly,1579,1286
42,131,42131,6233,Continuing care retirement communities and assisted living facilities for the elderly,153,125
42,133,42133,6233,Continuing care retirement communities and assisted living facilities for the elderly,1319,1075
44,1,44001,6233,Continuing care retirement communities and assisted living facilities for the elderly,105,86
44,3,44003,6233,Continuing care retirement communities and assisted living facilities for the elderly,984,802
44,5,44005,6233,Continuing care retirement communities and assisted living facilities for the elderly,421,343
44,7,44007,6233,Continuing care retirement communities and assisted living facilities for the elderly,2044,1665
44,9,44009,6233,Continuing care retirement communities and assisted living facilities for the elderly,147,120
45,1,45001,6233,Continuing care retirement communities and assisted living facilities for the elderly,57,46
45,3,45003,6233,Continuing care retirement communities and assisted living facilities for the elderly,221,180
45,7,45007,6233,Continuing care retirement communities and assisted living facilities for the elderly,237,193
45,9,45009,6233,Continuing care retirement communities and assisted living facilities for the elderly,18,15
45,13,45013,6233,Continuing care retirement communities and assisted living facilities for the elderly,887,723
45,15,45015,6233,Continuing care retirement communities and assisted living facilities for the elderly,136,111
45,19,45019,6233,Continuing care retirement communities and assisted living facilities for the elderly,1229,1001
45,31,45031,6233,Continuing care retirement communities and assisted living facilities for the elderly,190,155
45,35,45035,6233,Continuing care retirement communities and assisted living facilities for the elderly,370,301
45,41,45041,6233,Continuing care retirement communities and assisted living facilities for the elderly,454,370
45,43,45043,6233,Continuing care retirement communities and assisted living facilities for the elderly,321,262
45,45,45045,6233,Continuing care retirement communities and assisted living facilities for the elderly,1088,886
45,47,45047,6233,Continuing care retirement communities and assisted living facilities for the elderly,376,306
45,51,45051,6233,Continuing care retirement communities and assisted living facilities for the elderly,628,512
45,55,45055,6233,Continuing care retirement communities and assisted living facilities for the elderly,49,40
45,57,45057,6233,Continuing care retirement communities and assisted living facilities for the elderly,117,95
45,59,45059,6233,Continuing care retirement communities and assisted living facilities for the elderly,320,261
45,63,45063,6233,Continuing care retirement communities and assisted living facilities for the elderly,1327,1081
45,73,45073,6233,Continuing care retirement communities and assisted living facilities for the elderly,101,82
45,75,45075,6233,Continuing care retirement communities and assisted living facilities for the elderly,384,313
45,77,45077,6233,Continuing care retirement communities and assisted living facilities for the elderly,499,407
45,79,45079,6233,Continuing care retirement communities and assisted living facilities for the elderly,1107,902
45,83,45083,6233,Continuing care retirement communities and assisted living facilities for the elderly,870,709
45,85,45085,6233,Continuing care retirement communities and assisted living facilities for the elderly,228,186
45,91,45091,6233,Continuing care retirement communities and assisted living facilities for the elderly,587,478
46,5,46005,6233,Continuing care retirement communities and assisted living facilities for the elderly,65,53
46,9,46009,6233,Continuing care retirement communities and assisted living facilities for the elderly,204,166
46,11,46011,6233,Continuing care retirement communities and assisted living facilities for the elderly,188,153
46,13,46013,6233,Continuing care retirement communities and assisted living facilities for the elderly,366,298
46,15,46015,6233,Continuing care retirement communities and assisted living facilities for the elderly,39,32
46,19,46019,6233,Continuing care retirement communities and assisted living facilities for the elderly,41,33
46,23,46023,6233,Continuing care retirement communities and assisted living facilities for the elderly,108,88
46,29,46029,6233,Continuing care retirement communities and assisted living facilities for the elderly,485,395
46,35,46035,6233,Continuing care retirement communities and assisted living facilities for the elderly,27,22
46,53,46053,6233,Continuing care retirement communities and assisted living facilities for the elderly,46,37
46,57,46057,6233,Continuing care retirement communities and assisted living facilities for the elderly,36,29
46,81,46081,6233,Continuing care retirement communities and assisted living facilities for the elderly,182,148
46,83,46083,6233,Continuing care retirement communities and assisted living facilities for the elderly,285,232
46,93,46093,6233,Continuing care retirement communities and assisted living facilities for the elderly,82,67
46,99,46099,6233,Continuing care retirement communities and assisted living facilities for the elderly,1609,1311
46,103,46103,6233,Continuing care retirement communities and assisted living facilities for the elderly,456,371
46,135,46135,6233,Continuing care retirement communities and assisted living facilities for the elderly,81,66
47,1,47001,6233,Continuing care retirement communities and assisted living facilities for the elderly,212,173
47,9,47009,6233,Continuing care retirement communities and assisted living facilities for the elderly,694,565
47,11,47011,6233,Continuing care retirement communities and assisted living facilities for the elderly,453,369
47,17,47017,6233,Continuing care retirement communities and assisted living facilities for the elderly,40,33
47,31,47031,6233,Continuing care retirement communities and assisted living facilities for the elderly,267,218
47,35,47035,6233,Continuing care retirement communities and assisted living facilities for the elderly,347,283
47,37,47037,6233,Continuing care retirement communities and assisted living facilities for the elderly,2608,2125
47,51,47051,6233,Continuing care retirement communities and assisted living facilities for the elderly,84,68
47,53,47053,6233,Continuing care retirement communities and assisted living facilities for the elderly,33,27
47,59,47059,6233,Continuing care retirement communities and assisted living facilities for the elderly,305,248
47,65,47065,6233,Continuing care retirement communities and assisted living facilities for the elderly,1391,1133
47,77,47077,6233,Continuing care retirement communities and assisted living facilities for the elderly,42,34
47,93,47093,6233,Continuing care retirement communities and assisted living facilities for the elderly,1870,1523
47,99,47099,6233,Continuing care retirement communities and assisted living facilities for the elderly,68,55
47,103,47103,6233,Continuing care retirement communities and assisted living facilities for the elderly,81,66
47,105,47105,6233,Continuing care retirement communities and assisted living facilities for the elderly,255,208
47,113,47113,6233,Continuing care retirement communities and assisted living facilities for the elderly,400,326
47,119,47119,6233,Continuing care retirement communities and assisted living facilities for the elderly,243,198
47,125,47125,6233,Continuing care retirement communities and assisted living facilities for the elderly,207,169
47,131,47131,6233,Continuing care retirement communities and assisted living facilities for the elderly,91,74
47,141,47141,6233,Continuing care retirement communities and assisted living facilities for the elderly,135,110
47,143,47143,6233,Continuing care retirement communities and assisted living facilities for the elderly,35,29
47,145,47145,6233,Continuing care retirement communities and assisted living facilities for the elderly,165,134
47,147,47147,6233,Continuing care retirement communities and assisted living facilities for the elderly,76,62
47,149,47149,6233,Continuing care retirement communities and assisted living facilities for the elderly,663,540
47,155,47155,6233,Continuing care retirement communities and assisted living facilities for the elderly,230,187
47,157,47157,6233,Continuing care retirement communities and assisted living facilities for the elderly,2966,2416
47,163,47163,6233,Continuing care retirement communities and assisted living facilities for the elderly,463,377
47,165,47165,6233,Continuing care retirement communities and assisted living facilities for the elderly,602,490
47,177,47177,6233,Continuing care retirement communities and assisted living facilities for the elderly,105,86
47,179,47179,6233,Continuing care retirement communities and assisted living facilities for the elderly,619,504
47,187,47187,6233,Continuing care retirement communities and assisted living facilities for the elderly,1203,980
47,189,47189,6233,Continuing care retirement communities and assisted living facilities for the elderly,348,284
48,1,48001,6233,Continuing care retirement communities and assisted living facilities for the elderly,110,90
48,5,48005,6233,Continuing care retirement communities and assisted living facilities for the elderly,219,178
48,13,48013,6233,Continuing care retirement communities and assisted living facilities for the elderly,54,44
48,15,48015,6233,Continuing care retirement communities and assisted living facilities for the elderly,27,22
48,27,48027,6233,Continuing care retirement communities and assisted living facilities for the elderly,458,373
48,29,48029,6233,Continuing care retirement communities and assisted living facilities for the elderly,3083,2512
48,37,48037,6233,Continuing care retirement communities and assisted living facilities for the elderly,463,377
48,39,48039,6233,Continuing care retirement communities and assisted living facilities for the elderly,163,133
48,41,48041,6233,Continuing care retirement communities and assisted living facilities for the elderly,210,171
48,49,48049,6233,Continuing care retirement communities and assisted living facilities for the elderly,41,33
48,51,48051,6233,Continuing care retirement communities and assisted living facilities for the elderly,7,6
48,53,48053,6233,Continuing care retirement communities and assisted living facilities for the elderly,99,81
48,55,48055,6233,Continuing care retirement communities and assisted living facilities for the elderly,29,24
48,61,48061,6233,Continuing care retirement communities and assisted living facilities for the elderly,504,411
48,85,48085,6233,Continuing care retirement communities and assisted living facilities for the elderly,2100,1711
48,91,48091,6233,Continuing care retirement communities and assisted living facilities for the elderly,660,538
48,113,48113,6233,Continuing care retirement communities and assisted living facilities for the elderly,5629,4586
48,121,48121,6233,Continuing care retirement communities and assisted living facilities for the elderly,1380,1124
48,131,48131,6233,Continuing care retirement communities and assisted living facilities for the elderly,8,7
48,135,48135,6233,Continuing care retirement communities and assisted living facilities for the elderly,138,112
48,139,48139,6233,Continuing care retirement communities and assisted living facilities for the elderly,190,155
48,141,48141,6233,Continuing care retirement communities and assisted living facilities for the elderly,699,569
48,157,48157,6233,Continuing care retirement communities and assisted living facilities for the elderly,795,648
48,167,48167,6233,Continuing care retirement communities and assisted living facilities for the elderly,316,257
48,171,48171,6233,Continuing care retirement communities and assisted living facilities for the elderly,89,73
